,Slot_id,Date,Day Name,Time_Int,Time_Slot,Covid,Legality_Ilegal,Legality_Legal
847,20544,01/04/2018,Thursday,44880.0,45000.0,0,True,False
848,20544,01/04/2018,Thursday,45120.0,45000.0,0,False,True
849,17361,01/04/2018,Thursday,45480.0,45000.0,0,True,False
850,20544,01/04/2018,Thursday,45120.0,45000.0,0,True,False
851,20548,01/04/2018,Thursday,45720.0,45000.0,0,True,False
852,20548,01/04/2018,Thursday,45780.0,45000.0,0,False,True
853,19143,01/04/2018,Thursday,45780.0,45000.0,0,False,True
854,20548,01/04/2018,Thursday,45780.0,45000.0,0,True,False
855,20548,01/04/2018,Thursday,45780.0,45000.0,0,False,True
856,20548,01/04/2018,Thursday,45780.0,45000.0,0,False,True
857,20548,01/04/2018,Thursday,45840.0,45000.0,0,False,True
858,19143,01/04/2018,Thursday,45840.0,45000.0,0,True,False
859,20548,01/04/2018,Thursday,45840.0,45000.0,0,True,False
860,20548,01/04/2018,Thursday,45840.0,45000.0,0,False,True
861,20548,01/04/2018,Thursday,45840.0,45000.0,0,True,False
862,20548,01/04/2018,Thursday,45840.0,45000.0,0,True,False
863,20548,01/04/2018,Thursday,45840.0,45000.0,0,True,False
864,20548,01/04/2018,Thursday,45960.0,45000.0,0,True,False
865,20548,01/04/2018,Thursday,45960.0,45000.0,0,False,True
866,20548,01/04/2018,Thursday,45960.0,45000.0,0,False,True
867,19143,01/04/2018,Thursday,45960.0,45000.0,0,True,False
868,20548,01/04/2018,Thursday,45960.0,45000.0,0,False,True
869,17742,01/04/2018,Thursday,44760.0,45000.0,0,True,False
870,20548,01/04/2018,Thursday,46020.0,45000.0,0,False,True
871,20548,01/04/2018,Thursday,46020.0,45000.0,0,False,True
872,20548,01/04/2018,Thursday,45660.0,45000.0,0,True,False
873,20544,01/04/2018,Thursday,45120.0,45000.0,0,False,True
874,19143,01/04/2018,Thursday,45660.0,45000.0,0,True,False
875,17361,01/04/2018,Thursday,45540.0,45000.0,0,True,False
876,20544,01/04/2018,Thursday,45180.0,45000.0,0,False,True
877,20544,01/04/2018,Thursday,45180.0,45000.0,0,True,False
878,20544,01/04/2018,Thursday,45180.0,45000.0,0,True,False
879,20544,01/04/2018,Thursday,45180.0,45000.0,0,False,True
880,20544,01/04/2018,Thursday,45180.0,45000.0,0,False,True
881,20544,01/04/2018,Thursday,45180.0,45000.0,0,True,False
882,20544,01/04/2018,Thursday,45180.0,45000.0,0,True,False
883,20544,01/04/2018,Thursday,45240.0,45000.0,0,False,True
884,17361,01/04/2018,Thursday,45240.0,45000.0,0,True,False
885,20544,01/04/2018,Thursday,45240.0,45000.0,0,False,True
886,20544,01/04/2018,Thursday,45240.0,45000.0,0,True,False
887,20544,01/04/2018,Thursday,45300.0,45000.0,0,False,True
888,19143,01/04/2018,Thursday,45300.0,45000.0,0,True,False
889,19143,01/04/2018,Thursday,45300.0,45000.0,0,True,False
890,20544,01/04/2018,Thursday,45300.0,45000.0,0,True,False
891,20544,01/04/2018,Thursday,45300.0,45000.0,0,True,False
892,17361,01/04/2018,Thursday,45360.0,45000.0,0,False,True
893,17361,01/04/2018,Thursday,45360.0,45000.0,0,True,False
894,17361,01/04/2018,Thursday,45420.0,45000.0,0,False,True
895,17361,01/04/2018,Thursday,45420.0,45000.0,0,True,False
896,20548,01/04/2018,Thursday,45540.0,45000.0,0,False,True
897,20548,01/04/2018,Thursday,45540.0,45000.0,0,True,False
898,17742,01/04/2018,Thursday,44760.0,45000.0,0,True,False
899,19813,01/04/2018,Thursday,43740.0,45000.0,0,True,False
900,19733,01/04/2018,Thursday,43080.0,41400.0,0,True,False
901,18022,01/04/2018,Thursday,43140.0,41400.0,0,True,False
902,18022,01/04/2018,Thursday,43140.0,41400.0,0,True,False
903,19733,01/04/2018,Thursday,43140.0,41400.0,0,False,True
904,18022,01/04/2018,Thursday,43140.0,41400.0,0,True,False
905,18022,01/04/2018,Thursday,43140.0,41400.0,0,True,False
906,18022,01/04/2018,Thursday,43260.0,45000.0,0,False,True
907,19661,01/04/2018,Thursday,43320.0,45000.0,0,True,False
908,19661,01/04/2018,Thursday,43320.0,45000.0,0,True,False
909,18022,01/04/2018,Thursday,43380.0,45000.0,0,False,True
910,18024,01/04/2018,Thursday,43440.0,45000.0,0,True,False
911,18024,01/04/2018,Thursday,43440.0,45000.0,0,False,True
912,19813,01/04/2018,Thursday,43440.0,45000.0,0,True,False
913,19813,01/04/2018,Thursday,43440.0,45000.0,0,True,False
914,28323,01/04/2018,Thursday,43500.0,45000.0,0,True,False
915,18024,01/04/2018,Thursday,43500.0,45000.0,0,True,False
916,28323,01/04/2018,Thursday,43500.0,45000.0,0,False,True
917,28323,01/04/2018,Thursday,43560.0,45000.0,0,True,False
918,19813,01/04/2018,Thursday,43560.0,45000.0,0,False,True
919,18024,01/04/2018,Thursday,43560.0,45000.0,0,True,False
920,19813,01/04/2018,Thursday,43560.0,45000.0,0,True,False
921,17622,01/04/2018,Thursday,43080.0,41400.0,0,True,False
922,18024,01/04/2018,Thursday,43680.0,45000.0,0,True,False
923,19733,01/04/2018,Thursday,43020.0,41400.0,0,True,False
924,17622,01/04/2018,Thursday,42960.0,41400.0,0,True,False
925,20548,01/04/2018,Thursday,46080.0,45000.0,0,False,True
926,17361,01/04/2018,Thursday,42480.0,41400.0,0,True,False
927,17361,01/04/2018,Thursday,42480.0,41400.0,0,True,False
928,17361,01/04/2018,Thursday,42480.0,41400.0,0,True,False
929,17361,01/04/2018,Thursday,42480.0,41400.0,0,True,False
930,17361,01/04/2018,Thursday,42540.0,41400.0,0,True,False
931,17361,01/04/2018,Thursday,42540.0,41400.0,0,True,False
932,17361,01/04/2018,Thursday,42540.0,41400.0,0,False,True
933,87,01/04/2018,Thursday,42600.0,41400.0,0,True,False
934,17361,01/04/2018,Thursday,42660.0,41400.0,0,False,True
935,17361,01/04/2018,Thursday,42660.0,41400.0,0,False,True
936,17361,01/04/2018,Thursday,42720.0,41400.0,0,True,False
937,17361,01/04/2018,Thursday,42720.0,41400.0,0,False,True
938,19733,01/04/2018,Thursday,42780.0,41400.0,0,True,False
939,19733,01/04/2018,Thursday,42840.0,41400.0,0,True,False
940,17622,01/04/2018,Thursday,42840.0,41400.0,0,True,False
941,19733,01/04/2018,Thursday,42900.0,41400.0,0,True,False
942,17622,01/04/2018,Thursday,42900.0,41400.0,0,True,False
943,19733,01/04/2018,Thursday,42960.0,41400.0,0,True,False
944,19733,01/04/2018,Thursday,42960.0,41400.0,0,True,False
945,17622,01/04/2018,Thursday,43020.0,41400.0,0,True,False
946,17742,01/04/2018,Thursday,44760.0,45000.0,0,True,False
947,28323,01/04/2018,Thursday,43680.0,45000.0,0,True,False
948,28323,01/04/2018,Thursday,43680.0,45000.0,0,True,False
949,17644,01/04/2018,Thursday,44460.0,45000.0,0,True,False
950,17644,01/04/2018,Thursday,44460.0,45000.0,0,True,False
951,17644,01/04/2018,Thursday,44520.0,45000.0,0,True,False
952,17644,01/04/2018,Thursday,44520.0,45000.0,0,True,False
953,17644,01/04/2018,Thursday,44580.0,45000.0,0,True,False
954,17644,01/04/2018,Thursday,44580.0,45000.0,0,True,False
955,17472,01/04/2018,Thursday,44580.0,45000.0,0,False,True
956,19555,01/04/2018,Thursday,44580.0,45000.0,0,True,False
957,17644,01/04/2018,Thursday,44580.0,45000.0,0,True,False
958,17644,01/04/2018,Thursday,44580.0,45000.0,0,True,False
959,17472,01/04/2018,Thursday,44580.0,45000.0,0,True,False
960,20544,01/04/2018,Thursday,44640.0,45000.0,0,True,False
961,20544,01/04/2018,Thursday,44640.0,45000.0,0,False,True
962,20544,01/04/2018,Thursday,44640.0,45000.0,0,False,True
963,20544,01/04/2018,Thursday,44640.0,45000.0,0,True,False
964,19151,01/04/2018,Thursday,44700.0,45000.0,0,True,False
965,17472,01/04/2018,Thursday,44700.0,45000.0,0,False,True
966,17472,01/04/2018,Thursday,44700.0,45000.0,0,True,False
967,19555,01/04/2018,Thursday,44700.0,45000.0,0,True,False
968,20544,01/04/2018,Thursday,44700.0,45000.0,0,True,False
969,20544,01/04/2018,Thursday,44700.0,45000.0,0,True,False
970,17742,01/04/2018,Thursday,44460.0,45000.0,0,False,True
971,19813,01/04/2018,Thursday,43680.0,45000.0,0,True,False
972,17742,01/04/2018,Thursday,44460.0,45000.0,0,True,False
973,17472,01/04/2018,Thursday,44400.0,45000.0,0,True,False
974,18024,01/04/2018,Thursday,43740.0,45000.0,0,False,True
975,28323,01/04/2018,Thursday,43800.0,45000.0,0,True,False
976,19813,01/04/2018,Thursday,43860.0,45000.0,0,False,True
977,19813,01/04/2018,Thursday,43920.0,45000.0,0,True,False
978,18024,01/04/2018,Thursday,43920.0,45000.0,0,True,False
979,18024,01/04/2018,Thursday,43980.0,45000.0,0,True,False
980,17972,01/04/2018,Thursday,43980.0,45000.0,0,True,False
981,17972,01/04/2018,Thursday,44040.0,45000.0,0,True,False
982,18024,01/04/2018,Thursday,44040.0,45000.0,0,True,False
983,17972,01/04/2018,Thursday,44040.0,45000.0,0,True,False
984,17972,01/04/2018,Thursday,44040.0,45000.0,0,False,True
985,17972,01/04/2018,Thursday,44040.0,45000.0,0,True,False
986,19813,01/04/2018,Thursday,44100.0,45000.0,0,True,False
987,17734,01/04/2018,Thursday,44100.0,45000.0,0,True,False
988,66,01/04/2018,Thursday,44160.0,45000.0,0,True,False
989,66,01/04/2018,Thursday,44160.0,45000.0,0,True,False
990,19813,01/04/2018,Thursday,44220.0,45000.0,0,True,False
991,17822,01/04/2018,Thursday,44220.0,45000.0,0,True,False
992,17644,01/04/2018,Thursday,44340.0,45000.0,0,True,False
993,17472,01/04/2018,Thursday,44400.0,45000.0,0,False,True
994,17644,01/04/2018,Thursday,44400.0,45000.0,0,False,True
995,17644,01/04/2018,Thursday,44460.0,45000.0,0,False,True
996,20548,01/04/2018,Thursday,46080.0,45000.0,0,False,True
997,17182,01/04/2018,Thursday,55440.0,55800.0,0,True,False
998,20548,01/04/2018,Thursday,46080.0,45000.0,0,False,True
999,27,01/04/2018,Thursday,56220.0,55800.0,0,True,False
